answer,depth,len,used_facts,used_rules,premise,hypothesis
True,1,2,"[array(['Fiona is furry.'], dtype=object)]","[array(['If something is furry then it is smart.'], dtype=object)]","Bob is cold. Erin is kind. Fiona is furry. Furry, smart things are quiet. If something is furry then it is smart. ",Fiona is smart.
False,1,3,"[array(['Harry is green.', 'Harry is blue.'], dtype=object)]","[array(['If something is green and blue then it is kind.'], dtype=object)]",Charlie is not red. Charlie is not blue. Charlie is big. Harry is blue. Harry is big. Harry is nice. Charlie is not green. Charlie is round. Harry is green. Harry is red. Harry is round. Charlie is kind. If something is green and blue then it is kind. ,Harry is not kind.
False,1,2,"[array(['The cat eats the bear.'], dtype=object)]","[array(['If someone eats the bear then the bear chases the cow.'],
       dtype=object)                                              ]",The mouse is nice. The cat eats the bear. The bear is not blue. The cow eats the cat. If someone is young then they are nice. If someone eats the bear then the bear chases the cow. ,The bear does not chase the cow.
False,1,2,"[array(['Charlie is white.'], dtype=object)
 array(['Charlie is red.', 'Charlie is nice.'], dtype=object)
 array(['Charlie is red.', 'Charlie is red.'], dtype=object)
 array(['Charlie is round.', 'Charlie is nice.', 'Charlie is nice.'],
       dtype=object)
 array(['Charlie is round.', 'Charlie is nice.', 'Charlie is red.'],
       dtype=object)                                                ]","[array(['All white people are cold.'], dtype=object)
 array(['Red, nice people are cold.'], dtype=object)
 array(['Red people are nice.', 'Red, nice people are cold.'], dtype=object)
 array(['All round, nice people are red.', 'Red, nice people are cold.'],
       dtype=object)
 array(['All round, nice people are red.', 'Red people are nice.',
        'Red, nice people are cold.'], dtype=object)              ]","Charlie is nice. Bob is blue. Bob is nice. Bob is white. Erin is big. Charlie is round. Charlie is red. Bob is cold. Charlie is white. Charlie is blue. Bob is red. Erin is round. All round, nice people are red. All cold, white people are red. Red people are nice. All white people are cold. Cold people are big. If someone is big then they are nice. Red, nice people are cold. If someone is white then they are blue. ",Charlie is not cold.
True,1,2,"[array(['The bald eagle eats the squirrel.'], dtype=object)]","[array(['If something eats the squirrel then it likes the bald eagle.'],
       dtype=object)                                                    ]",The mouse is not kind. The squirrel does not chase the bald eagle. The squirrel does not eat the mouse. The squirrel is red. The mouse likes the squirrel. The bald eagle does not chase the squirrel. The mouse is red. The bald eagle is kind. The bald eagle chases the mouse. The mouse is rough. The mouse does not eat the bald eagle. The squirrel chases the mouse. The squirrel likes the bald eagle. The bald eagle eats the squirrel. The mouse chases the bald eagle. The bald eagle is not young. If something eats the squirrel then the squirrel likes the bald eagle. If the squirrel likes the mouse then the mouse is not young. If something eats the squirrel then it likes the bald eagle. ,The bald eagle likes the bald eagle.
True,1,2,"[array(['The squirrel is round.'], dtype=object)]","[array(['Round people are big.'], dtype=object)]",The cow does not eat the squirrel. The rabbit is blue. The squirrel is round. The tiger needs the squirrel. Round people are big. If someone needs the cow then they like the tiger. If the squirrel is big then the squirrel eats the cow. ,The squirrel is big.
False,1,2,"[array(['The lion visits the cat.'], dtype=object)]","[array(['If something visits the cat then it is red.'], dtype=object)]",The lion visits the cat. The squirrel visits the lion. The mouse is kind. The cat does not visit the squirrel. If something is big and it visits the cat then the cat does not need the mouse. If something visits the cat and it visits the squirrel then the cat needs the squirrel. If something chases the cat then it chases the mouse. If something visits the cat then it is red. If the mouse chases the lion and the mouse needs the squirrel then the squirrel chases the cat. If something needs the cat and the cat chases the lion then it is young. If something visits the cat and it is big then it is kind. If the lion is kind and the squirrel does not chase the lion then the lion needs the mouse. ,The lion is not red.
True,1,2,"[array(['Fiona is young.'], dtype=object)]","[array(['If someone is young then they are kind.'], dtype=object)]","Charlie is smart. Charlie is big. Fiona is young. Bob is smart. Charlie is kind. Fiona is cold. Fiona is smart. Cold people are quiet. All furry, young people are smart. If someone is young then they are kind. If Bob is quiet then Bob is furry. If someone is cold then they are big. If someone is big then they are cold. ",Fiona is kind.
False,1,2,"[array(['The dog chases the squirrel.'], dtype=object)]","[array(['If someone chases the squirrel then they are young.'],
       dtype=object)                                           ]",The dog chases the squirrel. The lion is nice. The lion sees the squirrel. The cat is young. The cat is nice. The squirrel is nice. The cat visits the dog. If the squirrel is round and the squirrel visits the dog then the dog chases the lion. If someone chases the squirrel then they are young. If the dog sees the lion and the dog chases the cat then the lion sees the squirrel. If someone is cold then they visit the cat. If the dog is nice then the dog visits the cat. If someone chases the cat then the cat visits the squirrel. If someone is young then they are nice. If the dog is cold then the dog chases the lion. ,The dog is not young.
True,1,2,"[array(['Harry is big.'], dtype=object)]","[array(['If something is big then it is nice.'], dtype=object)]",Erin is nice. Erin is white. Harry is furry. Erin is kind. Harry is big. Erin is big. Harry is kind. Erin is rough. Erin is furry. Harry is white. If something is big then it is nice. If something is kind and nice then it is rough. ,Harry is nice.
True,1,2,"[array(['Gary is white.'], dtype=object)]","[array(['All white things are red.'], dtype=object)]","Charlie is smart. Gary is white. Gary is rough. Gary is smart. Charlie is round. Charlie is red. Charlie is furry. Charlie is white. Charlie is kind. Charlie is rough. Red things are kind. All kind, smart things are round. If something is smart and kind then it is white. If something is round and rough then it is smart. Round, kind things are rough. All white things are red. ",Gary is red.
True,1,2,"[array(['Dave is white.'], dtype=object)]","[array(['If Dave is white then Dave is quiet.'], dtype=object)]",Anne is not rough. Dave is white. Anne is young. Anne is cold. Anne is furry. Anne is white. Anne is quiet. Anne is green. Dave is furry. Dave is cold. If something is cold and green then it is white. If Dave is quiet then Dave is rough. If Dave is white then Dave is quiet. ,Dave is quiet.
False,1,2,"[array(['Charlie is blue.'], dtype=object)]","[array(['Blue people are cold.'], dtype=object)]","Bob is blue. Charlie is smart. Charlie is young. Gary is cold. Gary is young. Bob is kind. Gary is smart. Gary is kind. Bob is smart. Bob is furry. Gary is red. Charlie is furry. Charlie is blue. Charlie is kind. Gary is blue. If Charlie is cold then Charlie is red. Blue people are cold. If someone is furry then they are kind. Smart, furry people are red. If someone is cold then they are young. If someone is smart and red then they are kind. ",Charlie is not cold.
False,1,3,"[array(['Dave is young.', 'Dave is kind.'], dtype=object)]","[array(['Young, kind people are nice.'], dtype=object)]","Charlie is nice. Dave is round. Dave is young. Charlie is young. Charlie is cold. Charlie is round. Dave is kind. Cold, nice people are young. Young, kind people are nice. If Charlie is smart and Charlie is big then Charlie is kind. Kind, cold people are big. All cold, nice people are smart. Smart people are big. ",Dave is not nice.
